pH;Hardness;Solids;Chloramines;Sulfate;Conductivity;Organic_carbon;Trihalomethanes;Turbidity;type
3.989169529;159.7486318;16044.70793;3.287012846;440.7511418;433.5984719;11.40970693;100.1315815;3.432616783;Type1
3.80902406;245.6493849;18265.24235;6.557479538;239.8309195;605.2703266;16.59558322;27.32784603;3.374927132;Type1
6.614424657;129.7889509;13658.06944;7.089529905;315.2832382;650.5431616;15.05618078;105.0485698;4.657297018;Type2
7.543189227;215.4487853;28099.12118;1.531751915;294.350065;504.0397237;10.54204429;87.4668716;1.461212497;Type1
5.176546022;187.970068;29625.4869;2.449157187;270.4749767;480.9517864;12.17622106;69.47666926;3.348073665;Type2
6.018309557;229.1472208;20625.08845;2.178971247;228.4565246;647.0187812;16.01258017;52.81215783;4.878319208;Type2
8.232756116;145.8845887;10303.873;1.683472776;273.5356267;674.4619268;18.7337679;67.54400397;1.70433622;Type1
6.830574581;181.0335627;19629.76092;5.071446171;338.7503597;623.8119138;8.165955531;68.13504597;4.012266883;Type2
3.192709548;130.7453338;12538.92531;2.305472513;331.4738515;498.655695;17.1888533;91.85088049;4.618220468;Type2
3.797787505;267.6957396;26148.52309;5.848808995;490.6080979;687.9928761;19.87045708;52.48723158;4.892235496;Type1
8.147660201;209.0054957;19577.34586;4.720413967;407.8164404;638.4392988;7.015231725;55.63552245;2.676119494;Type1
3.017078521;204.5912276;29035.22351;9.054555761;465.1059345;598.3685345;17.25873828;49.30111003;4.531139451;Type1
7.453878277;258.8234849;16278.31476;5.85270607;360.6100779;540.7201672;18.57554716;110.6974145;4.545187692;Type1
8.388945548;134.197528;18352.0009;9.444616431;422.4752842;474.4459353;15.06236064;49.91842977;2.137937308;Type2
5.99486142;193.3305402;20711.08032;8.525509323;427.947134;634.2676957;9.324867299;86.10633001;3.500711547;Type1
4.169067244;157.0138296;22972.64528;9.568078592;474.991305;433.1118955;5.201549423;102.9138546;1.60807386;Type2
7.01639235;206.5168788;26430.51083;5.226083221;423.6248852;527.1219629;14.14244304;83.17210995;2.800609303;Type2
5.920999083;296.7033274;12308.32822;6.068645817;406.3261414;474.5931305;5.262392557;112.3349301;2.234427477;Type2
5.839701981;151.6551137;14720.89159;6.425765238;306.9117309;489.1432899;13.17685238;29.59776036;1.956944758;Type1
5.199496124;279.6442856;28083.70773;8.860869296;219.3103655;642.964438;6.45052727;21.12731695;2.145328881;Type1
7.321265462;232.0559375;12358.68073;4.639542663;421.0949988;431.7146545;8.382962704;36.43580616;2.873757062;Type2
8.854295908;161.2033691;11726.24841;9.483550687;304.5447446;468.8219353;14.30144615;73.0287893;4.665216798;Type1
7.564547526;175.3323518;22906.53227;2.562954964;260.6392263;403.5206886;16.21851912;26.53424262;3.272871063;Type1
7.757774809;106.0034931;18322.47171;9.354504827;379.7907616;665.2381928;5.886441159;94.72449057;4.276582438;Type2
8.095622669;273.1760548;14217.79057;2.619817094;319.1082634;509.4112856;12.70375214;87.75368372;2.720552539;Type2
8.162637232;270.2628737;14252.70446;7.805881601;387.0904795;609.4490153;18.23630466;73.72191592;4.28001873;Type2
7.616649169;180.4141499;28949.15132;9.018215806;358.2392515;510.1870574;8.738893562;105.3678624;4.279540892;Type2
3.294668034;216.3719186;11864.98485;8.748304123;422.9980389;603.5853728;9.681576372;104.236842;4.168117614;Type2
8.641201732;213.5711146;14517.19488;7.498442207;261.8414316;609.046159;18.76625327;36.76112065;3.664559135;Type1
6.996174826;168.5792619;12795.78411;8.975526242;402.1125056;487.5232372;7.706107461;91.1655849;4.525532488;Type2
6.771651233;144.4229892;29894.08799;3.730025388;375.5556188;618.5230152;19.17131724;67.39544045;4.543301811;Type2
8.330252391;249.2243211;27703.84107;8.52160841;366.1757209;605.0107596;8.691428731;77.77632455;3.620413242;Type1
7.102911663;207.9678749;25078.27553;2.77351247;482.7545526;467.3338948;6.329387617;94.2652096;2.986505787;Type1
6.012403474;299.4029751;14546.02813;9.763615979;471.0358172;691.7298146;13.98281235;65.81216443;3.796076125;Type1
6.965289227;238.2989956;16179.12723;8.328125222;351.4527997;467.6047377;10.08009425;60.87187098;3.70055576;Type2
3.348278365;266.0132779;20974.50854;5.839319774;205.8373596;513.4287899;12.58457023;118.8192581;4.407161763;Type2
6.43803245;212.5491409;19500.76152;2.252682011;449.8021642;475.6192296;5.457709037;37.03984576;4.419376965;Type1
8.655390013;201.1859275;28612.60407;2.274542159;216.2595428;488.4220679;8.84294631;94.99473649;3.580495132;Type1
6.78609829;241.8202046;22702.38426;8.035593022;252.1242495;434.3716213;13.05283389;86.09450946;2.503012375;Type2
3.543981854;250.6474645;23872.32134;3.996648539;365.9178157;589.9093879;14.38393713;67.42276043;4.861037661;Type1
3.409047724;255.7118438;16430.35685;8.273165741;287.8406793;501.9267922;16.80971041;22.33532892;3.023108196;Type2
5.739643086;174.7527118;11472.1949;7.257021398;382.870259;619.736702;17.49624814;24.03315126;2.262886895;Type1
3.370339994;109.5725808;13386.7637;7.009338017;289.3467287;521.2623886;18.87236905;87.63200251;3.594928277;Type2
5.354196587;143.7593905;11658.44599;8.39212516;383.7611383;551.7947255;6.998337825;115.7941961;1.057569075;Type2
5.599007949;263.8703737;20750.32347;9.904608337;200.4033808;539.3903393;17.2300347;68.18127582;1.154864891;Type2
5.87159244;160.9321524;23811.61421;8.575610009;214.1400823;686.3889368;13.10293026;83.14877233;4.481643242;Type1
6.862105018;298.9668538;14040.60815;7.136813154;415.8658698;634.6046017;19.63393268;50.46000427;4.712798858;Type1
8.930462454;251.0412;19927.26242;8.885941734;238.5293327;499.4507872;11.55406944;35.2852399;4.434344818;Type1
5.315246851;100.547441;24163.47804;2.207261749;432.4997674;638.5763959;16.26395828;76.78565496;1.884065168;Type2
3.858051814;223.2802851;26079.97959;7.184306052;399.5335636;447.3917536;7.850304721;68.33379572;1.580059653;Type2
5.265832918;233.9179971;22522.81185;7.395288805;322.7991844;576.3157728;16.30898908;41.96308875;2.447546166;Type2
3.198142067;150.8349259;10088.03717;7.271978701;258.919854;601.6458467;13.83753476;25.70139305;4.634570744;Type2
4.405879192;150.5529432;19133.50527;4.217370271;364.0705803;577.4296213;18.67787472;74.94723909;1.138767363;Type2
4.521778598;260.9305248;22481.76929;7.193504532;428.0603822;412.0475081;7.008848099;20.78186808;4.29680354;Type1
5.60308832;152.055851;22840.56886;3.607795811;214.7942085;585.6745654;17.35510518;115.1541237;1.008416516;Type1
3.745669059;269.2112698;14453.88458;7.353560369;372.3216562;553.5894941;18.15407744;25.70206629;2.246604832;Type1
7.184573276;274.3362281;11342.41307;4.062107759;354.4735587;471.2406651;15.66164882;36.65632968;2.462517392;Type1
8.764985094;103.201119;15059.60758;6.820649715;281.2739728;425.020624;13.95673145;113.4034106;1.308434733;Type2
3.212701651;266.2085501;22506.97216;6.827187479;367.9962297;558.0555513;9.339440012;28.98348563;4.629581115;Type1
3.731499003;274.6732677;27196.4145;7.984384906;207.5898733;579.7227779;6.242591879;100.7776534;2.862865611;Type1
7.79990026;150.290202;12429.05765;1.991530232;477.4738462;548.6056988;9.416587017;46.68225721;2.597973201;Type2
5.170579639;242.0412673;22601.3494;6.457058166;264.4876675;689.2135461;14.54966659;28.26923674;2.424602754;Type1
5.316286267;211.0155999;19630.27751;5.08497728;405.1089878;478.8972584;19.19099229;28.31842079;4.786590742;Type2
5.883137735;181.1152619;12497.44565;3.121066355;341.5490708;440.2345615;12.73083073;116.9032203;2.705057348;Type1
5.1804583;231.6224944;29077.75558;5.512926288;294.259754;440.6406387;10.54929924;71.66877383;2.769981736;Type2
3.747042102;135.9818004;29348.21775;7.392217175;270.4002986;402.6681159;11.81913792;36.10019169;1.227596364;Type2
6.127229414;257.1979839;27696.21388;9.193121777;281.6000211;533.7498184;18.12916222;50.76776828;1.547452467;Type2
4.118077411;206.4375703;23903.27531;7.732979685;424.6535744;455.6478435;17.22039165;109.1148499;4.145556139;Type2
5.597767119;125.0915472;23866.8885;3.267368605;332.3113901;532.2108609;7.815074531;50.28640917;2.155167274;Type1
4.168822716;130.2232678;13992.76651;5.090766575;236.82728;480.023122;11.21286369;104.6881012;3.228368418;Type1
4.091997701;193.829768;12623.79186;9.913855015;248.2641664;468.4207594;9.142137753;31.43547351;3.610464805;Type1
7.118006934;164.549227;17190.30968;8.486472193;246.0734193;538.0484986;13.40814666;86.41577217;1.991477999;Type1
7.324257929;280.8627038;19137.19195;7.175731593;446.0120018;441.1133554;7.3416042;98.45921573;2.116260761;Type1
8.479144429;110.8703826;29507.69983;7.498306516;312.2192545;622.4267367;11.41617706;53.96419858;2.280280144;Type2
8.524975467;259.6636032;15971.53471;6.256970795;207.6132648;580.9578796;6.792864259;110.322128;2.536479763;Type2
5.66638227;270.1993006;25751.24069;9.509222831;375.440937;512.242727;19.86372216;26.17620311;3.662502327;Type1
4.491084696;158.2738443;24817.03936;9.786608337;465.0251341;579.7170752;11.43166748;26.60029573;2.123526379;Type2
6.900617602;225.9096371;13432.88888;1.112517605;315.5677398;535.9607104;6.522695204;26.53661141;4.948629195;Type1
4.972452166;255.3763719;18350.09119;6.382826046;378.8757364;633.3354358;11.34383496;53.75159421;1.261509286;Type2
6.960916057;147.1557908;17053.71016;5.722236593;292.4534978;575.023055;9.763099589;83.72147985;4.263378619;Type1
6.762853774;246.4645912;10391.07354;5.087357104;255.5133036;614.4426904;17.42526719;86.47073334;1.310660966;Type1
4.612696024;279.9983484;11375.67482;3.458259039;488.8968505;685.2831997;19.40969086;113.9185378;4.536397691;Type1
6.792684949;285.8228555;27124.74164;9.243927169;392.1886275;613.3236875;19.63634842;81.22831475;4.60626052;Type1
8.331966965;168.9951432;10234.90417;6.479355697;264.6600344;516.878299;11.00837071;26.0212786;2.552247926;Type1
5.895773892;223.7633354;20437.48484;8.648740246;300.1654545;467.0902689;7.429667713;86.74617933;1.553594464;Type1
8.389129195;265.2487084;14939.46638;4.631179725;411.5964817;641.910528;11.79531697;80.58739762;3.039100193;Type2
4.768120499;163.7538902;22547.69615;3.600215982;268.9055418;610.3258738;14.93407349;49.5189522;4.307335179;Type2
7.164528143;294.6843738;24684.11078;3.145717515;475.4208232;627.3099877;18.24760811;38.37130625;2.129951902;Type1
5.159271401;184.3757489;15562.11414;3.544484259;374.991696;605.5120036;14.90274687;104.5609218;4.268420878;Type1
5.437646163;148.7936976;24209.02503;4.865596498;466.986928;602.6870896;9.377323645;87.63220472;3.091443111;Type2
4.162178676;108.2178462;14822.3313;5.70870143;304.4644013;613.1229077;18.39900723;36.77050392;1.251666481;Type2
5.984780805;119.0275234;20514.14316;7.768387322;229.4189637;646.3271068;11.87711669;41.79437043;2.854603929;Type2
6.283306979;224.6571159;15125.55693;5.716494075;219.3921237;695.6168055;17.45842707;92.81613564;1.562000785;Type1
5.5423372;156.8858452;13971.12629;5.430333724;215.0882767;629.5117845;17.94542471;94.72934114;1.749296083;Type1
3.683168612;108.1980212;10277.74761;1.215044835;468.0893127;492.0793292;11.24230543;106.46706;2.619857972;Type1
6.559040267;107.5845889;11571.08069;8.010291467;418.5645669;496.4183855;15.53449671;62.68200081;1.865803173;Type1
5.935967247;273.7000894;19264.52859;9.32905741;278.1719444;524.8951481;18.67465272;65.23104521;1.959518574;Type2
8.600798893;127.0671636;28130.20992;5.889530493;445.9323343;501.56575;15.05216875;35.8591918;4.033515142;Type2
4.641269299;188.6988792;23751.33255;1.570392298;394.3677112;545.2487059;17.99754135;79.97685891;3.270253625;Type2
6.66899148;294.9110391;26478.55575;8.142847291;243.0067204;676.2793557;17.23337955;119.1519448;1.240259367;Type2
8.488596374;211.1746599;23548.0359;5.973962174;450.1039731;694.3286549;9.149661192;68.44649684;1.439091146;Type2
8.041116547;279.1836911;22121.42085;7.613572621;378.7867836;574.5087283;9.337958846;97.72101217;2.017934102;Type2
6.398811946;215.5296638;28442.05705;2.723712954;329.9722521;514.9792006;19.41714373;100.9338846;1.341469346;Type2
6.066980729;135.0270361;10794.70065;2.158107984;237.1759158;506.0554412;16.44287659;47.69110773;4.545212629;Type1
7.245840211;193.8118809;15079.78624;6.979938112;248.3763431;627.4644884;18.35736114;116.069517;3.604361507;Type1
6.805146512;108.715682;17332.40178;6.208283095;245.1450266;476.2365879;9.846258831;95.20595112;3.800563558;Type2
7.942426729;220.1757665;16693.4154;1.851740212;245.1657686;687.5795438;16.79039344;51.27044403;4.200281163;Type2
7.73199176;140.4282561;22845.76888;3.305596949;413.8708984;537.202207;17.74539488;108.3183077;4.613836374;Type2
8.80601144;238.3885598;10818.38869;2.603830116;448.936621;698.4437646;18.16846823;36.29964868;4.900509646;Type2
6.740549981;102.6658629;10999.72463;7.154756934;405.3714351;477.1271878;7.895924574;23.47079685;4.835179699;Type2
5.904590002;251.5525625;15092.41742;2.399202584;326.964472;428.8892697;15.17359901;32.76821355;1.246489752;Type2
4.985573977;175.3249237;19415.12763;4.87480174;464.3432048;404.3638449;15.67904876;30.00147416;4.101046278;Type1
3.310186285;232.5744813;17048.64373;7.520710349;485.1465009;571.4588826;17.77552767;35.14239383;2.572665713;Type2
5.731606433;266.9591142;18839.64815;3.703395654;395.3526229;524.4597272;5.488004899;104.695361;1.967476525;Type2
3.114221496;121.856408;26796.57924;6.708782878;221.7569654;572.130735;5.57493181;35.57764356;2.578903976;Type2
3.527099403;239.5542262;22431.31;8.889962164;310.0563841;502.5581575;18.78234798;49.30729762;3.988042829;Type2
7.431124942;284.5726563;25187.15614;5.99503621;321.7153938;457.7154965;9.181202981;97.25143714;4.582230651;Type2
5.938291153;298.1325419;24671.14486;2.364357153;348.0126515;429.8213806;15.89590702;43.15540519;3.808611657;Type2
3.370719628;223.399791;14728.52527;5.504959784;375.7215687;530.4319198;5.190359715;49.02970468;2.543950721;Type2
5.631394764;106.366698;25430.22364;1.595700472;341.6461438;432.0378266;6.403938018;73.36616053;2.862118757;Type2
3.255588486;230.7025559;10622.69679;1.656046579;394.6000948;648.4634374;16.87877195;35.14796267;2.466056162;Type1
3.657557203;145.8057223;17154.60264;3.650275743;293.4035362;650.9695062;18.58016255;58.11918384;2.90894973;Type1
6.358463495;234.5961662;23872.90027;1.229301383;466.4833441;452.8042501;5.688855161;74.36639028;4.90270526;Type2
5.687097811;233.1592795;28945.01854;5.432804726;301.1964876;467.0536494;13.73508258;107.1388324;4.548139671;Type2
6.207085855;285.7890743;16197.44224;2.831598788;388.5234005;581.930062;12.01999039;28.20598485;1.40394321;Type2
5.426609363;139.2661621;24530.53802;7.628057958;406.6806131;694.1056062;10.14901971;74.11580679;4.928179023;Type2
5.639936447;256.3911316;10420.52052;4.773623353;367.1797268;488.9710285;14.79405616;95.2936319;3.95784701;Type2
7.409127568;280.0986712;26780.34526;2.074863445;476.0997464;481.8919061;11.26669929;64.89511823;4.974706252;Type2
6.688634973;281.0142494;28379.82542;7.987769843;368.9091336;442.8976286;9.058902647;54.73632684;4.393464442;Type1
3.528336103;112.0285085;20443.42753;4.688463073;399.4391242;637.6987871;10.90390861;42.19852495;4.722407835;Type2
4.825166279;241.1023666;24476.57258;5.059661329;381.02205;544.5049034;18.59535988;95.72352955;2.873233886;Type1
7.620340645;217.6607151;10069.01007;1.449983911;406.3440613;548.9200974;6.836010658;96.86764956;4.987555346;Type1
4.132879853;176.7336769;25316.4307;8.610668793;389.7990924;614.8788283;17.13697949;22.66842358;3.854301738;Type1
8.11955836;168.3368033;20742.33492;2.799569244;347.9894615;442.220128;14.42337175;59.59345618;1.920656169;Type2
8.419321808;179.9695444;13788.66786;4.904393512;208.137833;578.2997587;11.99346197;59.55310784;2.5832126;Type2
6.853333908;127.4411097;11557.07112;1.202050747;284.6553159;495.9740415;12.11959433;110.0279661;4.054841343;Type1
3.085943639;290.1751846;16562.76653;5.848580612;461.1842746;652.1302434;19.72508115;50.34642471;1.693832645;Type2
8.810319023;278.9318788;12437.83303;4.324897662;370.5195421;533.2072371;12.73351822;48.766198;2.605086883;Type1
4.334535674;296.7667491;10427.51717;4.236247476;300.4395505;586.6492182;12.42302577;64.41318555;3.873245783;Type1
5.393830383;169.2563313;25076.28225;8.775855609;292.1079798;477.0803067;14.23042072;112.2182562;2.8850824;Type2
8.724211246;298.9321047;28570.63495;3.799505802;337.3575507;564.7069027;7.290031668;103.1147218;2.300595286;Type1
8.388097822;294.2028856;11608.9503;9.006008921;456.4313849;541.5403116;7.627499428;96.83696896;4.587043859;Type2
6.970083781;205.0703072;18891.1126;7.132988393;487.1563736;580.5228769;11.93236307;65.51542473;1.76563405;Type2
5.761518378;213.2105908;23882.11191;3.241191551;392.7238209;557.2972823;13.92453389;45.35659093;3.765225375;Type1
5.507324316;258.2544843;11813.04434;8.917931203;319.5031134;544.7469565;16.65932112;75.61934128;4.967526885;Type2
8.136781643;212.6039032;13647.97044;5.813792627;417.5176745;605.226725;18.12265945;85.57525056;2.272692288;Type2
3.81581797;285.6946432;26616.5023;5.218918127;456.1402917;472.7526564;6.248888177;43.0221936;3.393700101;Type1
6.768483517;254.5738761;14910.4476;2.570163343;248.5781829;516.078873;8.624949245;33.51908004;1.913814214;Type1
4.983864465;292.5181435;23377.86392;1.298309734;407.9948491;600.9481238;17.96385031;25.51532909;2.225924935;Type1
7.285922347;108.098542;13361.08037;3.792749551;499.0600481;473.5709878;13.05242258;99.59218804;3.396040733;Type1
8.417563687;127.0183018;16926.19549;7.276249054;466.2787069;579.2429078;13.21531762;30.2197281;4.590657499;Type2
6.85421776;105.9254104;11440.21467;5.581336402;288.2267674;553.2409829;10.04088419;100.4794239;2.920309705;Type1
7.19299814;135.7057723;15115.00221;6.024089911;417.663923;414.2515319;5.629309036;107.6063444;2.471516105;Type1
3.232387301;239.7969028;16842.30044;3.602291141;301.4887487;510.016161;17.6227035;109.580383;1.006404349;Type1
7.428588239;198.1058535;10864.22045;7.346793697;455.7406748;419.4020127;9.800401212;57.67474424;1.807449983;Type2
3.775638432;211.1114746;17810.99131;8.873566792;233.2831921;648.29826;15.94709244;110.6397536;3.321968843;Type1
5.051134673;174.1063654;27674.28914;2.018809634;438.6278832;563.3719504;9.136678795;20.78711528;2.413517693;Type2
5.485135518;164.1388855;17388.06919;3.546429891;304.1219302;522.4672224;18.52436398;88.24237986;4.460203309;Type1
5.760105106;241.2951193;26498.01579;5.481456646;476.8176268;528.9620439;6.377664937;57.6349203;2.884334663;Type1
4.44115628;190.8917664;19200.36176;2.372142907;278.9703414;627.537361;9.619708742;94.35088673;1.189825441;Type1
3.588063755;184.2737148;13975.65567;6.914851466;382.8322165;652.1313282;12.16036551;96.39284456;1.586256889;Type1
4.607664051;117.096543;24366.89691;9.28768655;362.3006347;635.3459344;7.089346621;71.43988723;3.028231123;Type2
5.860766499;244.5941746;16790.23275;5.487988859;364.6572345;534.7047347;18.33159029;62.1863155;2.776456818;Type2
6.483738199;261.2102281;15719.6153;9.156285003;328.1856961;638.7308382;6.003933194;107.9969718;2.714293046;Type2
7.856419741;204.6220019;13127.57812;8.721882821;436.1339397;632.8099346;16.73141812;50.11582181;3.546462281;Type1
5.000745426;240.7100684;26402.88288;4.980431827;207.5069059;537.1136458;5.44551054;79.58940805;3.630647355;Type1
6.442701094;113.7229933;11430.31307;4.343287547;479.0869354;457.0278509;9.770493387;118.6195611;2.822839852;Type1
3.254506601;291.7065123;18049.53203;7.472796867;368.0436593;499.7528477;9.550695154;93.12535437;2.766452793;Type1
4.484927793;244.3068221;24100.83284;7.863200422;296.7912547;576.1603465;6.680236377;118.4077456;4.787536897;Type1
6.605839531;129.1895002;23454.71784;5.118359691;381.9475656;619.3138661;7.596688714;76.60193101;3.742629295;Type2
5.930621172;233.9728835;16577.8954;7.664499594;375.6347524;591.7766224;13.45978065;61.20831885;3.727666857;Type2
8.091283671;263.735475;24395.86476;5.083321592;230.5327962;467.6727981;11.44261717;45.1219111;3.907669169;Type2
8.682093797;127.493861;12127.39422;8.422547298;258.9159539;402.7879614;19.36547327;59.95433797;2.864761222;Type1
3.69536617;108.4296076;21228.09637;5.527337981;231.0663942;569.5640767;8.751935391;61.77021332;3.985943588;Type2
8.241012557;213.4853759;11204.35888;9.597852396;441.7689327;673.2653345;10.18500942;91.35354753;2.26162423;Type2
4.245122851;255.0156694;12221.51937;5.341903174;202.2110445;643.2545772;9.195032911;99.81972483;4.805493257;Type1
8.567497345;189.6506063;28622.04032;6.91230829;423.9270693;591.0775279;8.765528009;50.13040944;2.19934001;Type1
5.574928849;287.8893374;11253.50647;6.357219989;203.5281172;414.2591314;18.88803763;104.556451;1.218383359;Type1
8.269599415;181.1488245;27223.18969;9.313183418;371.9469677;617.9819017;19.97838185;56.08950441;2.039358699;Type2
3.623453077;245.4184563;23062.9387;1.021758137;260.9493662;659.5444729;18.8105446;25.69663313;4.696549442;Type1
8.823134387;264.3193851;25900.22343;1.247939;389.6431664;657.3827227;19.18012864;29.91678299;2.488451768;Type2
4.512523599;153.5779996;25453.42152;5.729621099;232.4247607;546.0693505;8.202853824;23.30424881;4.619393651;Type1
6.128704863;163.8925275;11047.9429;4.138107437;485.6798892;617.9384738;7.810179474;103.4101178;2.043009491;Type1
7.599149146;160.4117895;10774.50172;9.600238679;306.6419767;681.1439305;14.92595416;20.59787296;3.83905488;Type1
3.750531475;126.1291302;19520.19027;1.653190018;406.8252677;450.7144346;18.83351458;20.52129976;4.775068448;Type2
6.408426433;101.2235301;17030.59316;4.483411869;204.4303408;413.7488612;16.01083829;32.84251926;1.914884253;Type2
4.261805834;168.1214864;15909.75435;9.024490334;399.04808;552.9898491;18.46853587;85.87450369;2.24903428;Type2
7.091642555;127.2495461;25637.48885;8.153154983;215.2520618;501.4340381;15.78159836;116.423272;3.884051432;Type2
8.622295851;127.5702863;27464.31948;2.006845101;437.0593328;471.6204982;17.36208795;38.06192937;1.054454114;Type2
7.723793944;236.1788921;21695.92208;1.783077142;233.5971976;651.1499839;15.75220237;20.09112395;4.87891306;Type2
7.522260317;244.0316837;28609.44675;4.994916989;294.1758327;515.500647;18.55592458;31.21505577;1.698674727;Type1
8.379009168;118.5069918;12028.69562;8.37692849;270.6514684;658.6373982;10.39419576;107.8970344;1.197275301;Type2
8.471788732;289.4844588;11006.64881;6.734749919;452.1230215;443.1351826;18.57128711;74.8361569;4.970813123;Type2
6.397856425;288.3837757;28766.82427;6.220595646;260.7961338;597.3088099;11.42568022;91.6311131;1.274443554;Type1
8.114348933;156.6616291;22479.36029;3.882487631;264.720969;555.7106407;14.09469843;86.98496796;4.337842617;Type2
3.695269691;290.4974799;10645.06047;5.34159453;327.5986837;466.844593;15.83143838;101.8588833;4.685314851;Type1
3.183453293;184.6066371;23773.57539;9.101161522;389.450403;518.0216867;18.19604347;44.86249766;1.490346128;Type1
4.448143396;274.2184626;23692.32356;2.185981463;294.0732663;649.5391168;7.758531074;49.68638018;3.055672136;Type2
6.115364856;129.8214736;17545.65624;1.359385267;319.2437399;465.3421517;15.05015156;58.49532885;2.031641544;Type1
4.262356113;115.3730161;10311.65246;1.464245208;357.0991831;551.6107731;7.22989813;99.06114497;1.212042869;Type2
8.697208085;266.6173013;29166.82786;7.52940387;497.1697294;688.4986501;16.99219258;86.45368371;2.146256571;Type2
7.75882197;266.4392516;13888.05655;9.426582493;482.8733872;583.8737205;10.5127214;45.5337766;2.164811721;Type2
4.438948441;242.1853203;24308.31738;1.694497693;219.2935578;536.3700775;10.48455883;107.4983334;2.307460346;Type2
8.117768178;140.675844;25837.49339;3.786465215;330.8766722;694.3106178;12.11393175;30.79330288;4.268124045;Type1
5.153887522;232.6340785;17584.98645;8.191824929;205.1683894;693.2028996;10.60578492;25.4760912;3.04473932;Type2
3.361191248;188.2894745;18699.19;6.460920791;255.0537196;424.6323297;15.21816108;51.97713163;1.441404151;Type1
7.371107504;154.7769896;28121.0699;5.668408285;338.4390409;415.6875667;10.94426732;119.9109958;3.793169498;Type1
4.013742045;146.4966589;23504.52244;8.336654239;307.8170354;415.3263101;18.13305244;69.35441613;1.726252158;Type1
5.824455872;267.9443458;22101.84083;4.592486522;380.067653;418.4625035;10.95332361;62.26135801;4.202261775;Type2
5.216474957;209.6046172;16198.69926;3.602127915;292.7713896;559.9279617;8.017391372;90.81623508;2.689402866;Type2
3.282732423;171.0925857;14212.6153;3.438127094;427.684762;481.6706598;8.529921761;103.6454911;2.98427409;Type1
7.367251437;208.3086602;18397.70863;3.651814945;377.9986088;436.9442374;6.414101859;112.3939333;4.963700499;Type2
3.08518875;159.4622962;18724.47566;2.672680333;488.7364969;673.7612997;18.13607267;27.10924016;4.844691263;Type2
3.974017207;192.2234935;15307.20198;7.031859773;230.5100143;550.5907275;11.15740021;88.15841794;2.317552805;Type1
6.500411397;122.2411912;20006.5872;8.029257015;278.2424233;632.0279699;5.502203886;31.85014167;1.249924708;Type2
4.296104786;245.7738509;21711.81578;7.359274044;492.0707285;507.1958801;16.99913776;70.5908581;4.099900479;Type1
5.42925385;246.3713281;12968.33572;8.063795897;284.7018485;698.2601115;7.647487856;43.49070166;3.482610967;Type1
6.594277189;262.4448517;16355.25464;1.764348804;258.6125732;529.7734022;14.30856499;85.80251682;3.478934815;Type1
7.505138582;209.8053351;29771.83954;1.675388517;275.0269209;448.9326618;19.76716535;30.12023214;3.466505845;Type2
8.16229557;174.2610978;19900.88279;1.962489369;462.2334295;445.7582011;16.94668621;81.47079078;3.522441636;Type1
3.877307245;256.1885559;28107.26444;6.621630339;307.1058664;668.0138052;16.21811011;94.09861533;1.855105554;Type2
3.723801221;119.4885625;28747.83627;7.983486053;468.2285369;421.4227011;18.54995964;99.20117991;2.601207448;Type2
7.723435384;185.3897742;22841.57398;3.241935109;458.24643;683.3075326;6.886755713;111.1975201;2.578786965;Type1
7.031547004;103.3545543;27328.19378;2.284010062;201.7433564;477.1129707;5.81137841;77.39884911;2.586547502;Type1
5.32079068;190.665566;29880.9751;9.852285553;383.4168987;586.0556292;13.66711211;41.37321426;3.614341459;Type1
3.545570932;280.2306962;18312.34626;6.058007148;406.3179524;560.0205436;5.847397979;88.21456918;4.126176716;Type1
7.176191455;217.9684727;10010.79515;6.869193122;242.8041271;470.4406119;17.40624158;118.8940871;1.496603997;Type2
8.821401772;149.4767367;27303.98606;7.852368035;494.097234;437.1555327;15.35972338;84.10079137;4.088334075;Type1
6.083460782;251.9054373;28643.15812;8.671646919;207.9661108;451.8417748;9.817020823;105.700154;4.26265294;Type1
8.858562825;239.0157521;16372.10727;2.519712648;409.2353067;676.9364371;18.38033192;78.58013262;1.029738535;Type1
8.263863122;185.7934353;24947.91045;2.542323731;413.253765;425.6272295;17.76961082;71.60653591;2.99463789;Type2
3.566442808;220.2759979;15277.9875;3.4773477;316.3201149;459.8772366;7.669538699;98.49833267;4.487999621;Type2
7.190612256;262.8418097;19553.44056;2.728988548;490.968948;600.3943598;14.10606936;66.03182286;2.102176576;Type2
7.480895134;295.7645818;22787.57794;6.050794642;367.0078036;497.1344698;16.96372579;43.67955037;1.011376919;Type2
7.452586016;242.4723527;11885.93413;2.690481031;258.3891331;665.2205059;5.57902786;116.0568547;4.303764208;Type2
3.781671671;139.6023555;17237.7518;8.220287474;277.4467446;458.8865124;5.252555763;92.88653619;2.019133802;Type2
8.866817329;186.5301169;10219.68556;1.318005369;205.2383509;550.5020332;19.03222431;44.43926671;3.89035595;Type2
6.349027318;281.644195;29477.16956;4.283007475;489.4749121;673.1558822;11.45207492;44.57923651;1.165744008;Type2
7.326126515;137.1104906;10879.11747;2.66747658;496.1948987;428.8386447;7.777265312;114.671041;2.585107606;Type1
7.295022084;260.6615272;11580.44132;3.410018828;408.8924093;619.0943167;6.317271665;107.3179042;3.033816662;Type1
3.335420296;229.1584835;11077.54112;6.715004344;482.3409717;556.9256596;18.73170318;101.2715942;4.45055714;Type2
